"id","title","max_execution_time","description","law_reference","course_contents","video_link","brochure_pdf_filename","server_brochure_pdf_filename","didactics","course_professors","ask_all_the_questions","percentage_correct_answer_to_pass","creation_date","owner_user_id","code","producers","ecommerce_image_filename","course_code","version","customers","max_duration","total_duration","total_elearning","external_integration","course_validity","subcategory_id","type_id","closed","deleted","custom","requirements","targets","checking"
"130","Lavoratore SANITA' - CORSO BASE (generale + specifica) 8 ORE","30","<p>Obiettivo generale &egrave; assicurare una conoscenza di base in materia di sicurezza sui luoghi di lavoro.</p>

<p>Il programma formativo &egrave; in riferimento alla Lettera A del Comma 1 dell&#39;articolo 37 del D.Lgs. n. 81/08, il modulo non &egrave; inferiore alle 4 ore e vengono affrontati i concetti generali in tema di prevenzione e sicurezza sul lavoro.</p>

<p>Il corso si articola in un unico modulo.</p>

<p>Formazione generale del lavoratore: concetti di rischio, danno, prevenzione, protezione, organizzazione della prevenzione aziendale, diritti, doveri e sanzioni per i vari soggetti aziendali, organi di vigilanza, controllo e assistenza.</p>
","Decreto 81 Art. 36/37 - Accordo Stato Regioni 26.01.2012 ",,,,,"Il metodo Tutor81 prevede una percentuale minima pari all'80% di filmati e l'integrazione di slide interattive. In ogni oggetto multimediale è inserita uno o più test (temporizzati) rilasciati in modalità random.","Tutte le lezioni sono state progettate e scritte da docenti qualificati con esperienza almeno decennale nel settore di competenza. In alcuni casi i docenti sono stati sostituiti da attori per migliorare l’aspetto comunicativo.","0","80","2015-01-14 15:35:35","6","7d7f022abb0213a8d399","Tutor 81","7d7f022abb0213a8d39930bc35c0b1e8e7fd53b6",,,"Lavoratori nuovi assunti o non preventivamente formati almeno un anno prima del 26.01.2012","30","8","8","Integrazione in aula a seconda del tipo di rischio: BASSO +4 Ore, MEDIO +8 Ore, ALTO +12 Ore","Aggiornamento quinquiennale","8","3","1","0","0",,,
"131","PREPOSTO SANITA' - formazione di base - COMPLETO - 8 ore","90","<p>L&#39;obiettivo del corso &egrave; integrare la Formazione Generale con i moduli previsti per la figura speciale del Preposto Art. 37, Comma 7 del D.Lgs. n. 81/08.</p>

<p>Il corso si articola in 4 Moduli:</p>

<p>1. Principali soggetti del sistema di prevenzione aziendale: compiti, obblighi e responsabilit&agrave;</p>

<p>2. Relazioni tra i vari soggetti interni ed esterni del sistema di prevenzione</p>

<p>3. Definizione e individuazione dei fattori di rischio</p>

<p>4. Incendi e infortuni mancati</p>
","Art. 36 e 37 D.Lgs. 81/08",,,,,"Il metodo Tutor81 prevede una percentuale minima pari all'80% di filmati e l'integrazione di slide interattive. In ogni oggetto multimediale è inserita uno o più test (temporizzati) rilasciati in modalità random.","Tutte le lezioni sono state progettate e scritte da docenti qualificati con esperienza almeno decennale nel settore di competenza. In alcuni casi i docenti sono stati sostituiti da attori per migliorare l’aspetto comunicativo.","0","80","2015-01-14 15:41:24","6","e4de66d98dce8fc31832","Tutor 81","e4de66d98dce8fc31832c75d8044ee0a6916667a",,,"Preposti Sanità - Nuova Formazione","90","8","5","3 Ore","Aggiornamento quinquiennale","9","3","1","0","0",,,
"132","LAVORATORE SANITA'- formazione di base - rischio medio - COMPLETO - 12 ore","30","<p>Il corso &egrave; dedicato ai lavoratori del comparto sanit&agrave; che devono concludere il percorso di formazione generale con la formazione specifica. I moduli sono stati studiati appositamente per coloro che operano negli ambienti sanitari, declinando i vari rischi cos&igrave; come previsto dal <strong>decreto 10087 della&nbsp;Regione Lombardia del&nbsp;6 novembre 2013</strong>, relativo alle modalit&agrave; e ai contenuti da erogarsi per la formazione in elearning dei lavoratori in ambiente sanitario</p>
","Lettera b) del comma 1 e al comma 3 dell'articolo 37 del D.Lgs. n. 81/08",,,,,"Il metodo Tutor81 prevede una percentuale minima pari all'80% di filmati e l'integrazione di slide interattive. In ogni oggetto multimediale è inserita uno o più test (temporizzati) rilasciati in modalità random.","Tutte le lezioni sono state progettate e scritte da docenti qualificati con esperienza almeno decennale nel settore di competenza. In alcuni casi i docenti sono stati sostituiti da attori per migliorare l’aspetto comunicativo.","0","80","2015-01-14 17:22:50","6","cace352b828be5e605c4","Tutor 81","cace352b828be5e605c4ea58c8ee1fa0a7ad73f2",,"00","Lavoratori comparto sanità","30","12","12","NO","Quinquiennale","8","3","1","0","0",,,
"133","LAVORATORE SANITA' - FORMAZIONE DI BASE - RISCHIO SPECIFICO 4 ORE","90","<p>Il corso &egrave; dedicato ai lavoratori del comparto sanit&agrave; che devono concludere il percorso di formazione generale con la formazione specifica. I moduli sono stati studiati appositamente per coloro che operano negli ambienti sanitari, declinando i vari rischi cos&igrave; come previsto dal&nbsp;<strong>decreto 10087 della&nbsp;Regione Lombardia del&nbsp;6 novembre 2013</strong>, relativo alle modalit&agrave; e ai contenuti da erogarsi per la formazione in elearning dei lavoratori in ambiente sanitario</p>
","Lettera b) del comma 1 e al comma 3 dell'articolo 37 del D.Lgs. n. 81/08",,,,,"Il metodo Tutor81 prevede una percentuale minima pari all'80% di filmati e l'integrazione di slide interattive. In ogni oggetto multimediale è inserita uno o più test (temporizzati) rilasciati in modalità random.","Tutte le lezioni sono state progettate e scritte da docenti qualificati con esperienza almeno decennale nel settore di competenza. In alcuni casi i docenti sono stati sostituiti da attori per migliorare l’aspetto comunicativo.","0","80","2015-01-14 17:24:23","6","c90ea3a6850e986d0297","Tutor 81","c90ea3a6850e986d0297297e67db04957f2775e7",,"00","Lavoratori formazione specifica settore sanitario rischio basso","90","4","4","NO","Quinquiennale","8","3","1","0","0","nessuno",,
"134","CO103_S_Lavoratore aggiornamento SANITA'","180","<p>Obiettivo generale &egrave; garantire un costante aggiornamento ai lavoratori in materia di sicurezza nei luoghi di lavoro.</p>

<p>Il corso si propone quindi di aggiornare la Formazione Generale del lavoratore con particolare riguardo alle novit&agrave; introdotte con gli aggiornamenti intervenuti al Decreto 81, unitamente al rischio specifico del settore attivit&agrave; alla quale appartiene il lavoratore.</p>

<p>Il corso si articola in due Moduli:</p>

<p>1. Approfondimenti Giuridici</p>

<p>2. Organizzare e gestire la sicurezza</p>
","Decreto 81 Art. 36/37 - Accordo Stato Regioni 26.01.2012",,,,,"Il metodo Tutor81 prevede una percentuale minima pari al 60% di filmati e l'integrazione di slide interattive. In ogni oggetto multimediale è inserita uno o più test (temporizzati) rilasciati in modalità random.","Tutte le lezioni sono state progettate e scritte da docenti qualificati con esperienza almeno decennale nel settore di competenza. In alcuni casi i docenti sono stati sostituiti da attori per migliorare l’aspetto comunicativo.","0","80","2015-01-14 17:31:26","6","857e88e0bc0ac3423f2c","Tutor 81","857e88e0bc0ac3423f2ccc3e28c4976617972785",,"1","LAVORATORI in aggiornamento SANITA', ovvero che hanno già ricevuto una formazione precedente all'Accordo Stato Regioni (un anno prima del 26.01.2012","180","6","6","Non necessaria","La Formazione è quinquiennale","8","3","0","0","0",,,
"135","C105_0_PREPOSTO aggiornamento SANITA'","360","<p>L&#39;obiettivo del corso &egrave; aggiornare la formazione integrativa e specifica del preposto, pertanto i moduli previsti per la sua figura speciale sono aggiornati con particolare riguardo al contesto normativo e alla sua evoluzione.</p>

<p>Il corso si articola in un unico Modulo e comprende:</p>

<p>Approfondimenti tecnico-organizzativi e Giuridico Normativi, Sistemi di gestione e processi organizzativi, Fonti di rischio - compresi quelli di tipo ergonomico.</p>
","Art. 36 e 37 D.Lgs. 81/08",,,,,"Il metodo Tutor81 prevede una percentuale minima pari al 60% di filmati e l'integrazione di slide interattive. In ogni oggetto multimediale è inserita uno o più test (temporizzati) rilasciati in modalità random.","Tutte le lezioni sono state progettate e scritte da docenti qualificati con esperienza almeno decennale nel settore di competenza. In alcuni casi i docenti sono stati sostituiti da attori per migliorare l’aspetto comunicativo.","0","80","2015-01-14 17:35:36","6","9d9650c81e9fd1a4134e","Tutor 81","9d9650c81e9fd1a4134effc2028f0cbaa1f99801",,,"Preposti del settore sanitario che devono aggiornare la propria formazione","360","6","6","Non necessaria","Aggiornamento quinquiennale","9","3","0","0","0",,,
"136","CO102_HB_Lavoratore specifica SANITA' BASSO","90",,"Art. 37 D.Lgs. 81/08",,,,,"Il metodo Tutor81 prevede una percentuale minima pari al 60% di filmati e l'integrazione di slide interattive. In ogni oggetto multimediale è inserita uno o più test (temporizzati) rilasciati in modalità random.","Tutte le lezioni sono state progettate e scritte da docenti qualificati con esperienza almeno decennale nel settore di competenza. In alcuni casi i docenti sono stati sostituiti da attori per migliorare l’aspetto comunicativo.","0","80","2015-01-15 11:30:13","6","9c65b3916666b4a7afbc","Tutor 81","9c65b3916666b4a7afbc4ad8bcec4a390b5ab9e2",,,,"90","4","4",,"Quinquiennale","8","3","0","1","0",,,
"137","PROVA 21 FEBBR 15","180",,,,,,,"Il metodo Tutor81 prevede una percentuale minima pari al 60% di filmati e l'integrazione di slide interattive. In ogni oggetto multimediale è inserita uno o più test (temporizzati) rilasciati in modalità random.","Tutte le lezioni sono state progettate e scritte da docenti qualificati con esperienza almeno decennale nel settore di competenza. In alcuni casi i docenti sono stati sostituiti da attori per migliorare l’aspetto comunicativo.","0","70","2015-02-21 11:34:17","6","6b3e807a0baccd2fcf25","Tutor 81","6b3e807a0baccd2fcf25c299dc674076f216050f",,,,"180","1","1",,,"8","2","1","0","1",,,
"138","LAVORATORE - formazione di base - rischio basso - SPECIFICA - 4 ore","30","<p>Il corso &egrave; dedicato ai lavoratori che devono concludere il percorso di formazione generale con la Formazione Specifica.</p>

<p>&nbsp;</p>
","Lettera b) del Comma 1 e del Comma 3 dell'Articolo 37 del D.Lgs. n. 81/08 -  - Acc. Stato Regioni 21 dicembre 2011",,,,,"TUTOR81 LMS è una piattaforma LMS con sistema di tracciamento proprietario, conforme alla normativa attualmente in vigore (Accordo Stato Regioni del 7 luglio 2016) in tema di formazione e-learning riguardante la tutela della sicurezza e della salute dei lavoratori. Ogni corso con Tutor81 è monitorato rispettando i requisiti previsti dall’Allegato 2 Accordo Stato Regioni 07.07.2016 al termine di ogni corso è quindi possibile certificare e documentare quanto segue: • Lo svolgimento e il completamento delle attività didattiche di ciascun utente • Le modalità e il superamento delle valutazioni di apprendimento • La partecipazione attiva del discente; • La tracciabilità di ogni attività svolta durante il collegamento al sistema e la durata; • La tracciabilità dell’utilizzo anche delle singole unità didattiche. la regolarità e la progressività di utilizzo del sistema da parte dell’utente; ","I relatori/docenti che hanno contribuito alla redazione dei contenuti di ciascuna unità didattica sono in possesso dei requisiti previsti dal decreto interministeriale del 6 marzo 2013 “Criteri di qualificazione della figura del formatore per la salute e sicurezza nei luoghi di lavoro”.","0","80","2015-03-26 11:07:54","6","e6a09ede07b2c7f69ee3","Il discente ha la disponibilità dei profili di competenza per la gestione didattica e tecnica E-learning quali: • Responsabile scientifico dei corsi: • Mentor di contenuto • Sviluppatore della piattaforma • Tutor di processo ","e6a09ede07b2c7f69ee32f142b91ce71b6f201fa",,,"Lavoratori Formazione Specifica rischio Basso","30","4","4","NO","Quinquiennale","8","3","1","0","0","conclusione del corso di formazione generale","Conoscere i rischi presenti nei luoghi di lavoro considerati a rischio basso","La verifica di apprendimento principale privilegiata nell’ambiente Tutor81 è la verifica in in itinere. Si tratta di test a tempo trasmessi frequentemente e con lo scopo non solo di controllare la presenza del partecipante ma di stimolarne l’attenzione. Il corsista riceve immediato riscontro alla risposta rilasciata. Ogni quesito viene tracciato dal sistema e riportato nell'attestato finale. I test sono trasmessi in modalità random, ciò significa che per la stessa domanda esistono varie alternative. In caso il risultato finale dei test, sia inferiore alla soglia minima prevista dei test corretti, l’attestato non viene generato dal sistema. Il soggetto formatore valuterà le modalità che riterrà più idonee per approfondire gli errori e rivalutarne l’apprendimento."
"139","RSPP Aggiornamento 40h - GERRESHEIMER PISA SPA","180","<p>Questo corso costituisce il percorso formativo di aggiornamento necessario allo svolgimento della funzione di RSPP, riferendosi alla normativa DECRETO LEGISLATIVO 81/2008 e all&rsquo;art.32, comma 2, laddove si stabilisce che i requisiti professionali degli addetti e dei responsabili dei servizi di prevenzione e protezione interni ed esterni devono essere integrati a specifici corsi di formazione in materia di prevenzione e protezione dei rischi, anche di natura ergonomica e da stress lavoro-correlato di cui all&rsquo;articolo 28, comma 1,&nbsp;di organizzazione e gestione delle attivit&agrave; tecnico amministrative e di tecniche di comunicazione in azienda e di relazioni sindacali.</p>

<p>Questi corsi fanno specifico riferimento a quanto previsto dall&rsquo;Accordo sancito il 26 gennaio 2006 e prevedono un aggiornamento da effettuarsi con periodicit&agrave; quinquiennale.</p>

<p>I moduli del corso sono cinque, suddivisi in base ai macroargomenti e contengono tutti gli elementi di aggiornamento sia a livello normativo che interpretativo, emersi in questi anni, ovvero:</p>

<ol>
	<li>Principi costituzionali e civilistici e Aggiornamenti di merito.</li>
	<li>Il decreto 81/2008 evoluzione e integrazione con aggiornamenti a gennaio.</li>
	<li>La gestione per la sicurezza aggiornamenti e proposta di metodolgie sui sistemi di gestione.</li>
	<li>Fattori di rischio e aggiornamenti sulla valutazione dei rischi, metodologie ed esame dei criteri standardizzati.</li>
	<li>Rischi di tipo generale e specifico, gestione delle emergenze aggiornamenti</li>
</ol>
","Decreto Legislativo 81 Art. 32 - ATECO 3, 4, 5, 7",,,,,"Il metodo Tutor81 prevede una percentuale minima pari al 60% di filmati e l'integrazione di slide interattive. In ogni oggetto multimediale è inserita uno o più test (temporizzati) rilasciati in modalità random.","Tutte le lezioni sono state progettate e scritte da docenti qualificati con esperienza almeno decennale nel settore di competenza. In alcuni casi i docenti sono stati sostituiti da attori per migliorare l’aspetto comunicativo.","0","80","2015-04-02 15:45:09","6","5bf422f4f93cee6635a5","Tutor 81","5bf422f4f93cee6635a57856b5ad136127ad058b",,,,"180","40","40","Non necessaria","Quinquiennale","12","3","1","0","1",,,
"140","Lavoratore Agg. Uffici - MASONI Consulting","180",,"Decreto 81/2008, Articolo 37 - Comma 6, Accordo Stato Regioni 26/12/2012",,,,,"Il metodo Tutor81 prevede una percentuale minima pari al 60% di filmati e l'integrazione di slide interattive. In ogni oggetto multimediale è inserita uno o più test (temporizzati) rilasciati in modalità random.","Tutte le lezioni sono state progettate e scritte da docenti qualificati con esperienza almeno decennale nel settore di competenza. In alcuni casi i docenti sono stati sostituiti da attori per migliorare l’aspetto comunicativo.","0","80","2015-04-20 12:22:07","6","d8b87f48b2585d4e2d5d","Tutor 81","d8b87f48b2585d4e2d5d63eacf51cc4556887153",,,"Aggiornamento Lavoratori settore Uffici e terziario in genere","180","2","2","Non necessaria","Annuale","8","3","1","0","1",,,
"141","ANTINCENDIO AGG. 2 Ore","180","<p>Il corso &egrave; stato realizzato al fine di aggiornare la formazione degli addetti alla squadra antincendio.</p>

<p>Le unit&agrave; didattiche sono state realizzate su indicazioni rilasciate dal Corpo Nazionale dei Vigili del Fuoco.</p>

<p>Dopo aver visionato per intero tutti gli oggetti multimediali e i test posti in itinere, nonch&egrave; la verifica finale, verr&agrave; rilasciato un attestato finale di fine corso.</p>
","Allegato IX DM 10 Marzo 1998",,,,,"Il metodo Tutor81 prevede una percentuale minima pari all'80% di filmati e l'integrazione di slide interattive. In ogni oggetto multimediale è inserita uno o più test (temporizzati) rilasciati in modalità random.","Tutte le lezioni sono state progettate e scritte da docenti qualificati con esperienza almeno decennale nel settore di competenza. In alcuni casi i docenti sono stati sostituiti da attori per migliorare l’aspetto comunicativo.","0","80","2015-04-21 15:14:08","6","fb92aadfec064c4199fe","Tutor 81","fb92aadfec064c4199feeaed6b0f7173f05a9b2b",,,"Addetti alla Squadra Antincedio - Rischio Basso","180","2","2","Non necessaria","Triennale","14","3","1","0","1",,,
