"id","title","description","owner_user_id","creation_date","ecommerce_image_filename","code","is_published_in_ecommerce","reserved_to","course_type_id"
"211","EL - RLS aggiornamento 4 ore - 2022","<p>Con questo corso si intende aggiornare il rappresentante dei lavoratori per la sicurezza integrando&nbsp;le conoscenze acquisite con le recenti&nbsp;novit&agrave; intervenute in&nbsp;materia. Il programma del corso prevede in un unico modulo la sintesi delle principali novit&agrave; legislative intervenute in materia</p>
","6","2022-03-30 12:32:22","8090266fdaceeccc987882cea93994a4101e3845","8090266fdaceeccc9878","0",,"0"
"212","EL - Lavoratore (Inglese) - Formazione generale e specifica - Rischio basso 8 ore","<p><strong>MODULO 1 - Formazione generale</strong></p>

<ul>
	<li>(1352)Introduzione Diritti E Doveri Eng(30 min)</li>
	<li>(1354)Figure organizzazione Aziendale ENG(40 min)</li>
	<li>(1400)Napo In Risky Business - Episode 006 - Eliminate The Hazard(5 min)</li>
	<li>(1404)DEFINITION OF WORKER(15 min)</li>
	<li>(1363)Lavorare in condizioni di rischio_ENG(60 min)</li>
	<li>(1410)Comment art.20 D. 81/2008(20 min)</li>
	<li>(1399)Napo In Lighten The Load - Episode 001 - Start(5 min)</li>
	<li>(1409)The question(15 min)</li>
	<li>(1351)Concetti Di Rischio E Pericolo Eng(100 min)</li>
	<li>(1411)what is the D.V.R(30 min)</li>
	<li>(1386)Workplace hazards(30 min)</li>
	<li>(1401)Napo In Safe Start - Episode 002 - Dont Hesitate To Ask Qu...(4 min)</li>
	<li>(1358)La riunione periodica_ENG(30 min)<br />
	&nbsp;</li>
</ul>

<p><strong>MODULO 2&nbsp;- Rischio specifico</strong></p>

<ul>
	<li>(1395)Napo In&hellip; Risk Assessment Online(10 min)</li>
	<li>(1430)Whats the difference between a hazar","6","2022-04-13 17:36:16","1d9b1ca393443e85d1a9f35472d8566c4ba0e22c","1d9b1ca393443e85d1a9","1",,"0"
"213","EL - Lavoratore (Sanità) - Formazione generale e specifica - Rischio alto - 16 ore","<p>*<strong>&nbsp;Accordo Stato Regioni del 7 Luglio 2016 punto 12.7&nbsp;</strong></p>

<p><strong>E-learning COMPARTO SANITARIO&nbsp;per la formazione specifica ex&nbsp;accordo art. 37</strong></p>

<p>Nelle aziende inserite nel rischio basso, cos&igrave; come riportato nella tabella di cui all&rsquo;allegato II dell&rsquo;accordo del 21 dicembre 2011, &egrave; consentito il ricorso alla modalit&agrave; e-learning, nel rispetto delle disposizioni di cui all&rsquo;allegato II e a condizione che i discenti abbiano possibilit&agrave; di accesso alle tecnologie impiegate, familiarit&agrave; con l&rsquo;uso del computer e buona conoscenza della lingua utilizzata, per l&rsquo;erogazione della formazione specifica dei lavoratori di cui all&rsquo;accordo sancito sede di Conferenza permanente per i rapporti tra lo Stato, le Regioni e Province autonome di Trento e Bolzano nella seduta del 21 dicembre 2011 relativo alla individuazione dei contenuti della formazione dei lavoratori, dei dirigenti","6","2022-04-28 15:10:47","ad71c85622f02c48b4fb81c9703e5cf4e67500ab","ad71c85622f02c48b4fb","1",,"0"
"214","EL - Corso HACCP  base per alimentaristi -  4 ore (valido Reg. Lombardia -Trentino-Veneto)","<p>Il Regolamento CE 852/2004, al Capitolo XII, richiama l&rsquo;attenzione sulla necessaria consapevolezza del personale alimentarista, cio&egrave; di tutti gli addetti che operano all&rsquo;interno delle Imprese del settore alimentare. &nbsp;Gli Operatori del Settore Alimentare (O.S.A.), devono infatti &ldquo;assicurare che gli addetti alla manipolazione degli alimenti siano controllati e/o abbiano ricevuto un addestramento e/o una formazione, in materia d&rsquo;igiene alimentare, in relazione al tipo di attivit&agrave;&rdquo;.</p>

<p>Questo corso ha una durata di 4 ore e prevede la trattazione dei seguenti macroargomenti:</p>

<ul>
	<li>
	<ul>
		<li>&nbsp;</li>
		<li>(1596)Haccp - Presentazione</li>
		<li>(1597)Haccp - Normativa</li>
		<li>(1599)Haccp - Definizioni</li>
		<li>(1614)Haccp - Alimento</li>
		<li>(1608)Haccp - etichettatura</li>
		<li>(1601)Haccp - I rischi</li>
		<li>(1611)Haccp - I pericoli parte 1</li>
		<li>(1604)HACCP - I pericoli parte 2</li>
		<li>(1610)Haccp - ","6","2022-04-28 16:24:25","410ceda0e72bcf6ff2243ab981fd61b5b1e6069a","410ceda0e72bcf6ff224","1",,"0"
"215","EL - Aggiornamento Formazione Lavoratore Rischio basso - Miroglio spa","<p>Obiettivo generale &egrave; garantire un costante aggiornamento ai lavoratori in materia di sicurezza nei luoghi di lavoro, il programma formativo &egrave; realizzato per i lavoratori soggetti a rischio di tipo medio.</p>

<p>Il&nbsp;corso si propone quindi di aggiornare la Formazione generale del lavoratore con particolare riguardo alle novit&agrave; introdotte con gli aggionamenti interevenuti al Decreto 81, unitamente al rischio specifico del settore attivit&agrave; alla quale appartiene il lavoratore.</p>

<p>Il corso &egrave; dedicato ai dipendenti del GRUPPO MIROGLIO SPA e&nbsp;si articola in due moduli:</p>

<p>Approfondimenti giuridici</p>

<p>Organizzare e gestire la sicurezza</p>
","6","2022-05-05 19:29:54","ba95c655335e277e246e8c32c7ebb782fc45dd43","ba95c655335e277e246e","1","583,2","0"
"216","EL - Formazione del Dirigente - Base - 16 ore","<p>MODULO 1. GIURIDICO - NORMATIVO</p>

<ul>
	<li>sistema legislativo in materia di sicurezza dei lavoratori;</li>
	<li>gli organi di vigilanza e le procedure ispettive;</li>
	<li>soggetti del sistema di prevenzione aziendale secondo il D.Lgs. n. 81/08: compiti, obblighi, responsabilit&agrave; e tutela assicurativa;</li>
	<li>delega di funzioni;</li>
	<li>la responsabilit&agrave; civile e penale e la tutela assicurativa;</li>
	<li>la &ldquo;responsabilit&agrave; amministrativa delle persone giuridiche, delle societ&agrave; e delle associazioni, anche prive di responsabilit&agrave; giuridica&rdquo; ex D.Lgs. n. 231/2001, e s.m.i.;</li>
	<li>i sistemi di qualificazione delle imprese e la patente a punti in edilizia;</li>
</ul>

<p>&nbsp;</p>

<p>MODULO 2. GESTIONE ED ORGANIZZAZIONE DELLA SICUREZZA</p>

<ul>
	<li>modelli di organizzazione e di gestione della salute e sicurezza sul lavoro (articolo 30, D.Lgs. n. 81/08);</li>
	<li>gestione della documentazione tecnico amministrativa;</li>
	","6","2022-05-18 14:57:19","5fe166869f387b55306da80fc4cd262e525697a9","5fe166869f387b55306d","0",,"0"
"217","EL - CORSO DIMOSTRATIVO TUTOR81 2022","<p>Corso dimostrativo TUTOR81</p>
","6","2022-05-23 21:13:40","c160d79e6d612a546c794c809e816707dc74a4b8","c160d79e6d612a546c79","1",,"0"
"218","EL - Corso DIMOSTRATIVO privacy 2022",,"6","2022-05-25 21:05:32","576a1792621a2a22673029c012ef32bfc74e0306","576a1792621a2a226730","0",,"0"
"219","EL - LAVORATORE (SANITÀ) - SPECIFICA - RISCHIO ALTO - 12 ORE","<p>*<strong>&nbsp;Accordo Stato Regioni del 7 Luglio 2016 punto 12.7&nbsp;</strong></p>

<p><strong>E-learning COMPARTO SANITARIO&nbsp;per la formazione specifica ex&nbsp;accordo art. 37</strong></p>

<p>Nelle aziende inserite nel rischio basso, cos&igrave; come riportato nella tabella di cui all&rsquo;allegato II dell&rsquo;accordo del 21 dicembre 2011, &egrave; consentito il ricorso alla modalit&agrave; e-learning, nel rispetto delle disposizioni di cui all&rsquo;allegato II e a condizione che i discenti abbiano possibilit&agrave; di accesso alle tecnologie impiegate, familiarit&agrave; con l&rsquo;uso del computer e buona conoscenza della lingua utilizzata, per l&rsquo;erogazione della formazione specifica dei lavoratori di cui all&rsquo;accordo sancito sede di Conferenza permanente per i rapporti tra lo Stato, le Regioni e Province autonome di Trento e Bolzano nella seduta del 21 dicembre 2011 relativo alla individuazione dei contenuti della formazione dei lavoratori, dei dirigenti","6","2022-06-16 16:06:42","acab77618d9cae848dfd33121b2eb1e6749b46a8","acab77618d9cae848dfd","1",,"0"
"220","EL - Corso Dimostrativo Cibersecurity per Tutti","<p><strong>Corso </strong>Cibersecurity<strong> - mini corso previsto dal GDPR per tutti</strong></p>

<p>Questo mini corso &egrave; stato realizzato con l&rsquo;intento di sensibilizzare alle problematiche della sicurezza informatica.</p>

<p>E&rsquo; un corso obbligatorio e previsto dal GDPR allor quando il Datore di Lavoro deve dimostrare di avere informato tutti i lavoratori dei rischi connessi.</p>

<p>Nel corso abbiamo utilizzato il linguaggio tipico di TUTOR81 e prevede la trattazione dei seguenti argomenti:</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<ul style=""list-style-type:circle"">
	<li>Introduzione</li>
	<li>Come funziona la rete</li>
	<li>Cosa significa Cibersecurity</li>
	<li>Come un Hacker prende possesso dei tuoi dati</li>
	<li>Tre piccoli passi per la sicurezza informatica</li>
	<li>Cosa &egrave; il phishing</li>
	<li>Email security</li>
	<li>Cosa &egrave; il Malware</li>
	<li>Cosa significa Ransomware</li>
	<li>Il Furto identita e l&#39;Estorsione dati</li>
</ul>
","6","2022-06-17 14:21:03","aa17d8d710e161767fd72778904db863865e48b3","aa17d8d710e161767fd7","0",,"0"
"221","EL - mastrotto",,"6","2023-01-30 15:26:22","94c8977ba9efdad4013257a1b948249102f41f75","94c8977ba9efdad40132","0","861,406,2124,2","0"
"222","EL - MASTROTTO - Formazione specifica del lavoratore rischio basso",,"6","2023-02-07 11:57:37","bf544e01c72eecbe137c00e180597acbc99a2a93","bf544e01c72eecbe137c","0","443","0"
"223","EL - Formazione specifica rischio basso _ Mastrotto spa ","<p>&nbsp;</p>

<p>&nbsp;</p>
","6","2023-02-09 14:46:33","838a9da795763ad82f2d3a7dc1ec71fb4ebe12b5","838a9da795763ad82f2d","0","443","0"
"224","EL - MASTROTTO – Formazione Specifica Rischio Basso",,"6","2023-02-20 16:14:13","5527e52d5b5f9f47a9287d289573d9b42a141bef","5527e52d5b5f9f47a928","1","443","0"
"225","EL - Corso Privacy per sogg. aut. al tratt. dei dati personali INOVYN","<p>Il corso sulla privacy &egrave; un&#39;importante iniziativa di formazione per le organizzazioni di qualsiasi settore, che mira a formare il personale autorizzato a trattare i dati personali. Il corso fornisce conoscenze base sulla normativa privacy, identifica i rischi associati al trattamento dei dati e fornisce le misure di sicurezza necessarie per garantire la loro protezione. I partecipanti acquisiranno competenze per gestire il trattamento dei dati personali in conformit&agrave; alla legge, applicare le best practice per la sicurezza dei dati e prevenire le violazioni della privacy. Inoltre, l&#39;attestato di formazione rilasciato ai partecipanti del corso rappresenta un importante valore aggiunto che dimostra la conoscenza della normativa sulla protezione dei dati personali e quindi supporta il titolare per dimostrare la propria accountability</p>
","6","2023-03-21 17:20:34","a6fb552f312f10da10cc510c396dec1c6d482311","a6fb552f312f10da10cc","0","443","0"
"226","EL - RLS aggiornamento 8 ore 2023","<p>Il&nbsp;corso online aggiornamento RLS 4 ore&nbsp;&egrave; disciplinato dall&rsquo;art. 37 comma 10 e 11 del D.Lgs. 81/08, correttivo D.Lgs. 106/09 e dall&rsquo;Accordo Stato-Regioni del 21 dicembre 2011.</p>

<p>L&#39;Art. 2 del D.Lgs. 81/08 (Testo Unico Sicurezza) definisce il &ldquo;<strong>Rappresentante dei lavoratori per la sicurezza</strong>&rdquo; come: &quot;persona eletta o designata per rappresentare i lavoratori per quanto concerne gli aspetti della salute e della sicurezza durante il lavoro&quot;.</p>

<p>Con questo corso si intende aggiornare il rappresentante dei lavoratori per la sicurezza integrando&nbsp;le conoscenze acquisite con le recenti&nbsp;novit&agrave; intervenute in&nbsp;materia. Il programma del corso prevede in un unico modulo la sintesi delle principali novit&agrave; legislative intervenute in materia.</p>

<p>Il corso&nbsp;fornisce ai partecipanti le conoscenze necessarie e gli aggiornamenti&nbsp;sul piano legislativo, organizzativo, tecnico e comporta","6","2023-04-12 13:42:17","d7ff07465ef910c7c0eb4c0371d9ebc7ee04a595","d7ff07465ef910c7c0eb","0",,"0"
"227","EL - RLS AGGIORNAMENTO 4 ORE 2023","<p>Il&nbsp;corso online aggiornamento <strong>RLS 4 ore&nbsp;</strong>&egrave; disciplinato dall&rsquo;art. 37 comma 10 e 11 del D.Lgs. 81/08, correttivo D.Lgs. 106/09 e dall&rsquo;Accordo Stato-Regioni del 21 dicembre 2011.</p>

<p>L&#39;Art. 2 del D.Lgs. 81/08 (Testo Unico Sicurezza) definisce il &ldquo;<strong>Rappresentante dei lavoratori per la sicurezza</strong>&rdquo; come: &quot;persona eletta o designata per rappresentare i lavoratori per quanto concerne gli aspetti della salute e della sicurezza durante il lavoro&quot;.</p>

<p>Con questo corso si intende aggiornare il rappresentante dei lavoratori per la sicurezza integrando&nbsp;le conoscenze acquisite con le recenti&nbsp;novit&agrave; intervenute in&nbsp;materia. Il programma del corso prevede in un unico modulo la sintesi delle principali novit&agrave; legislative intervenute in materia.</p>

<p>Il corso&nbsp;fornisce ai partecipanti le conoscenze necessarie e gli aggiornamenti&nbsp;sul piano legislativo, organizzativo, t","6","2023-05-15 14:19:41","78f0f973f4ff589293bf16f5d52702bdfc12bf48","78f0f973f4ff589293bf","0",,"0"
"228","var02B - Corso privacy per soggetti autorizzati al trattamento dei dati personali","<p>L&#39;obiettivo del corso &egrave; quello di sensibilizzare e formare il personale autorizzato al trattamento dei dati personali, fornendo le conoscenze di base per comprendere la normativa sulla privacy, identificare i rischi associati al trattamento dei dati personali e adottare le misure di sicurezza necessarie per garantire la protezione dei dati. Il corso mira a fornire ai partecipanti la capacit&agrave; di gestire le attivit&agrave; di trattamento dei dati personali in conformit&agrave; alla normativa sulla privacy e di applicare le migliori pratiche per la sicurezza dei dati, prevenendo cos&igrave; i rischi di violazioni della privacy. Alla fine del corso, verr&agrave; rilasciato un attestato di formazione ai partecipanti.</p>

<p>&nbsp;</p>

<ul>
	<li>Introduzione</li>
	<li>Cos&#39;e la privacy in Azienda</li>
	<li>Dati personalli&nbsp;</li>
	<li>Le figure della privacy &nbsp;</li>
	<li>Il isistema dei gestiione della privacy</li>
	<li>Regolamento privacy interno</li>
	<li>M","6","2023-07-18 14:07:27","f393ba6c379fe5e6af8c1f0f07a64ac9d72b65db","f393ba6c379fe5e6af8c","1",,"0"
"229","EL - CORSO PRIVACY PER SOGG. AUT. AL TRATTAMENTO DEI DATI PERSONALI INOVYN","<p>L&#39;obiettivo del corso &egrave; quello di sensibilizzare e formare il personale autorizzato al trattamento dei dati personali, fornendo le conoscenze di base per comprendere la normativa sulla privacy, identificare i rischi associati al trattamento dei dati personali e adottare le misure di sicurezza necessarie per garantire la protezione dei dati. Il corso mira a fornire ai partecipanti la capacit&agrave; di gestire le attivit&agrave; di trattamento dei dati personali in conformit&agrave; alla normativa sulla privacy e di applicare le migliori pratiche per la sicurezza dei dati, prevenendo cos&igrave; i rischi di violazioni della privacy. Alla fine del corso, verr&agrave; rilasciato un attestato di formazione ai partecipanti.</p>

<p>&nbsp;</p>

<p>Introduzione</p>

<p>Cos&#39;e la privacy in Azienda</p>

<p>Dati personalli&nbsp;</p>

<p>Le figure della privacy &nbsp;</p>

<p>Il isistema dei gestiione della privacy</p>

<p>Regolamento privacy interno</p>

<p>&nbsp;</p>
","6","2023-07-19 15:04:18","efafc0ca39de3e863d4cae396aca775dd071b288","efafc0ca39de3e863d4c","1","443","0"
"230","EL - Bcc - Aggiornamento lavoratore rischio basso","<p>Obiettivo generale &egrave; garantire un costante aggiornamento ai lavoratori in materia di sicurezza nei luoghi di lavoro, il programma formativo &egrave; realizzato per i lavoratori soggetti a rischio di tipo medio.</p>

<p>Il&nbsp;corso si propone quindi di aggiornare la Formazione generale del lavoratore con particolare riguardo alle novit&agrave; introdotte con gli aggionamenti interevenuti al Decreto 81, unitamente al rischio specifico del settore attivit&agrave; alla quale appartiene il lavoratore.</p>

<p>Il corso si articola in due moduli:</p>

<p>Approfondimenti giuridici</p>

<p>Organizzare e gestire la sicurezza</p>
","6","2023-07-24 12:35:17","b1612ac8a55ee12eee3cf0e11d0eb55101d94063","b1612ac8a55ee12eee3c","1","443","0"
"231","EL - Uso sicuro dei disocianati - livello intermedio","<p>Il programma del corso &egrave; strutturato in 5 parti</p>

<p>- 1a lezione: Disocianati Introduzione&nbsp;</p>

<p>- 2a lezione: Disocianati Formazione Obbligatoria</p>

<p>- 3a lezione: Disocianati campo di utilizzo</p>

<p>- 4a lezione: Disocianati Effetti tossicologici</p>

<p>- 5a lezione: Disocianati Misure di Prevenzione e Protez.</p>

<p>&nbsp;</p>
","6","2023-08-28 16:14:33","6fee34545278e46569613f54c854589b454189d8","6fee34545278e4656961","1",,"0"
"232","TROPS - FORMAZIONE GDPR 679/16","<p>L&#39;obiettivo del corso &egrave; quello di sensibilizzare e formare il personale autorizzato al trattamento dei dati personali, fornendo le conoscenze di base per comprendere la normativa sulla privacy, identificare i rischi associati al trattamento dei dati personali e adottare le misure di sicurezza necessarie per garantire la protezione dei dati. Il corso mira a fornire ai partecipanti la capacit&agrave; di gestire le attivit&agrave; di trattamento dei dati personali in conformit&agrave; alla normativa sulla privacy e di applicare le migliori pratiche per la sicurezza dei dati, prevenendo cos&igrave; i rischi di violazioni della privacy. Alla fine del corso, verr&agrave; rilasciato un attestato di formazione ai partecipanti.</p>

<p>&nbsp;</p>

<p>1 - Formazione GDPR 679/16 - Parte generale</p>

<p>2 -Formazione GPDR 679/16 - Le misure di sicurezza e il Data Breach</p>

<p>3- Formazione GDPR 679/16 - Marketing</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
","6","2023-10-24 11:03:51","017cc398be746bdedd2d6c28105f2c48ee057325","017cc398be746bdedd2d","0","1033","0"
"233","EL - DATORE DI LAVORO RSPP - AGGIORNAMENTO - RISCHIO BASSO - 6 ORE","<p>L&rsquo;obbiettivo del corso &egrave; aggiornare la formazione integrativa e specifica del Datore di Lavoro che svolge il ruolo di Rspp, i moduli previsti per la sua figura sono aggiornati con particolare riguardo al contesto normativo e alla sua evoluzione.</p>

<p>Il corso si articola nei seguenti moduli:</p>

<ol>
	<li>PRESENTAZIONE</li>
	<li>GIURIDICO NORMATIVO</li>
	<li>GESTIONE E ORGANIZZAZIONE DELLA SICUREZZA</li>
	<li>INDIVIDUAZIONE E VALUTAZIONE DEL RISCHIO</li>
	<li>IL SISTEMA DELLE COMUNICAZIONI E DELLE RELAZIONI</li>
	<li>RISCHI GENERALI E SPECIFICI DELL&#39; ATTIVITA&#39; LAVORATIVA</li>
</ol>

<p><strong>MODULO 1: PRESENTAZIONE</strong></p>

<ul>
	<li>Lezione 1: Presentazione del corso
	<ul>
		<li>(305)Funzionamento del corso in e-Learning(3 min)</li>
	</ul>
	</li>
</ul>

<ol>
	<li>
	<p><strong>MODULO 2: modulo 2: giuridico normativO</strong></p>

	<ul>
		<li>Lezione 1: Principi costituzionali e civilistici
		<ul>
			<li>(79)Introduzione al Decreto 81(6 min)</li>
			<l","6","2023-10-25 15:06:15","1fe8bc35302e8b80bf51ac0f3069aa36b3a7a5c4","1fe8bc35302e8b80bf51","0",,"0"
"234","EL - DATORE DI LAVORO RSPP - AGGIORNAMENTO - RISCHIO MEDIO - 10 ORE","<p>L&rsquo;obbiettivo del corso &egrave; aggiornare la formazione integrativa e specifica del Datore di Lavoro che svolge il ruolo di Rspp, i moduli previsti per la sua figura sono aggiornati con particolare riguardo al contesto normativo e alla sua evoluzione.</p>

<p>Il corso si articola nei seguenti moduli:</p>

<ol>
	<li>PRESENTAZIONE</li>
	<li>GIURIDICO NORMATIVO</li>
	<li>GESTIONE E ORGANIZZAZIONE DELLA SICUREZZA</li>
	<li>INDIVIDUAZIONE E VALUTAZIONE DEL RISCHIO</li>
	<li>IL SISTEMA DELLE COMUNICAZIONI E DELLE RELAZIONI</li>
	<li>RISCHI GENERALI E SPECIFICI DELL&#39; ATTIVITA&#39; LAVORATIVA</li>
</ol>

<p><strong>MODULO 1: PRESENTAZIONE</strong></p>

<ul>
	<li>Lezione 1: Presentazione del corso
	<ul>
		<li>(305)Funzionamento del corso in e-Learning(3 min)</li>
	</ul>
	</li>
</ul>

<ol>
	<li>
	<p><strong>MODULO 2: modulo 2: giuridico normativO</strong></p>

	<ul>
		<li>Lezione 1: Principi costituzionali e civilistici
		<ul>
			<li>(79)Introduzione al Decreto 81(6 min)</li>
			<l","6","2023-10-26 13:42:11","a3ac517a948929635151fc34ab2635d5cee15e17","a3ac517a948929635151","0",,"0"
"235","EL - DATORE DI LAVORO RSPP - AGGIORNAMENTO - RISCHIO ALTO -14 ORE","<p>L&rsquo;obbiettivo del corso &egrave; aggiornare la formazione integrativa e specifica del Datore di Lavoro che svolge il ruolo di Rspp, i moduli previsti per la sua figura sono aggiornati con particolare riguardo al contesto normativo e alla sua evoluzione.</p>

<p>Il corso si articola nei seguenti moduli:</p>

<ol>
	<li>PRESENTAZIONE</li>
	<li>GIURIDICO NORMATIVO</li>
	<li>GESTIONE E ORGANIZZAZIONE DELLA SICUREZZA</li>
	<li>INDIVIDUAZIONE E VALUTAZIONE DEL RISCHIO</li>
</ol>

<p><strong>&nbsp;MODULO 1: PRESENTAZIONE</strong></p>

<ul>
	<li>Lezione 1: Presentazione del corso
	<ul>
		<li>(305)Funzionamento del corso in e-Learning(3 min)</li>
	</ul>
	</li>
</ul>

<p><strong>MODULO 2: GIURIDICO NORMATIVO</strong></p>

<ul>
	<li>Lezione 1: Principi costituzionali e civilistici
	<ul>
		<li>(79)Introduzione al Decreto 81(6 min)</li>
		<li>(81)Dalla rivoluzione industriale ad oggi(12 min)</li>
		<li>(80)Lo stato di diritto(10 min)</li>
		<li>(133)Perch&egrave; bisogna fare sicurezza?(4 mi","6","2023-10-26 14:20:05","f53987f5149977e4d406bf549acb549996e555fd","f53987f5149977e4d406","0",,"0"
"236","EL - TROPS - FORMAZIONE GDPR 679/16","<p>L&#39;obiettivo del corso &egrave; quello di sensibilizzare e formare il personale autorizzato al trattamento dei dati personali, fornendo le conoscenze di base per comprendere la normativa sulla privacy, identificare i rischi associati al trattamento dei dati personali e adottare le misure di sicurezza necessarie per garantire la protezione dei dati. Il corso mira a fornire ai partecipanti la capacit&agrave; di gestire le attivit&agrave; di trattamento dei dati personali in conformit&agrave; alla normativa sulla privacy e di applicare le migliori pratiche per la sicurezza dei dati, prevenendo cos&igrave; i rischi di violazioni della privacy. Alla fine del corso, verr&agrave; rilasciato un attestato di formazione ai partecipanti.</p>

<p>1 - Formazione GDPR 679/16 - Parte generale</p>

<p>2 -Formazione GPDR 679/16 - Le misure di sicurezza e il Data Breach</p>

<p>3- Formazione GDPR 679/16 - Marketing</p>
","6","2023-11-02 17:03:49","b531293999378da4aa70018fd81bf9e8a5dc1c68","b531293999378da4aa70","1","1033","0"
"237","EL - ASPP - aggiornamento 20 ore","<ul>
	<li>Lezione 1: PRESENTAZIONE DEL CORSO</li>
	<li>Lezione 2: PRINCIPI COSTITUZIONALE CIVILISTICI</li>
	<li>Lezione 3: Il funzionamento dello stato</li>
	<li>Lezione 4: Normativa in materia di salute e sicurezza sul lavoro e evoluzione</li>
	<li>Lezione 5: I principali soggetti coinvolti e i relativi obblighi</li>
	<li>Lezione 6: Il lavoratore definizione, compiti e responsabilit&agrave;</li>
	<li>Lezione 7: Preposto definizione, compiti e responsabilit&agrave;</li>
	<li>Lezione 8: Il Dirigente garante organizzativo</li>
	<li>Lezione 9: Il Datore di Lavoro definizione, compiti e responsabilit&agrave;</li>
	<li>Lezione 10: Il Rappresentante dei Lavoratori per la sicurezza funzioni e attribuzioni.</li>
	<li>Lezione 11: Servizio di Prevenzione</li>
	<li>Lezione 12: Soggetti esterni</li>
	<li>Lezione 13: Infortuni e modalit&agrave; di accadimento</li>
	<li>Lezione 14: Documento valutazione rischi</li>
	<li>Lezione 15: Misure di prevenzione e protezione</li>
	<li>Lezione 16: Il sistema ","6","2024-01-24 16:26:25","c85994fb20257bc2e45734bb55b4832594812516","c85994fb20257bc2e457","0",,"0"
"238","EL - CORSO cybersecurity per tutti",,"6","2024-01-25 20:44:10","b6f9f7f6c657089d72998311cfcba86ad2d8aaa4","b6f9f7f6c657089d7299","1",,"0"
"239","EL - Lavoratore - FORMAZIONE GENERALE - 4 ORE","<p><strong>Argomenti del corso</strong></p>

<p>Concetti di rischio, danno, prevenzione, protezione, organizzazione della prevenzione aziendale, diritti, doveri e sanzioni per i vari soggetti aziendali, organi di vigilanza, controllo e assistenza.</p>

<p><strong>Normativa di riferimento:</strong></p>

<ul>
	<li>Lezione 1: Presentazione del corso</li>
	<li>Lezione 2: Principi costituzionali e civilistici</li>
	<li>Lezione 3: I principali soggetti coinvolti e i relativi obblighi</li>
	<li>Lezione 4: Il lavoratore definizione, compiti e responsabilit&agrave;</li>
	<li>Lezione 5: Il preposto definizione, compiti e responsabilit&agrave;</li>
	<li>Lezione 6: Il medico competente, funzioni e attributi</li>
	<li>Lezione 7: I fattori di rischio e di pericolo</li>
	<li>Lezione 8: Infortuni e modalit&agrave; di accadimento</li>
	<li>Lezione 9: Documento di valutazione dei rischi: individuazione e quantificazione del rischio</li>
	<li>Lezione 10: Misure di prevenzione e protezione dei rischi</li>","6","2024-02-20 20:51:03","9161c646c854956c5d0aefb8adc15c54c629a715","9161c646c854956c5d0a","0",,"0"
"240","EL - Lavoratore - FORMAZIONE GENERALE E SPECIFICA - Rischio Basso - 8 ORE","<p>*<strong>&nbsp;Accordo Stato Regioni del 7 Luglio 2016 punto 12.7&nbsp;</strong></p>

<p><strong>E-learning per la formazione specifica ex&nbsp;</strong><strong>accordo art. 37</strong></p>

<p>Nelle aziende inserite nel rischio basso, cos&igrave; come riportato nella tabella di cui all&rsquo;allegato II dell&rsquo;accordo del 21 dicembre 2011, &egrave; consentito il ricorso alla modalit&agrave; e-learning, nel rispetto delle disposizioni di cui all&rsquo;allegato II e a condizione che i discenti abbiano possibilit&agrave; di accesso alle tecnologie impiegate, familiarit&agrave; con l&rsquo;uso del computer e buona conoscenza della lingua utilizzata, per l&rsquo;erogazione della formazione specifica dei lavoratori di cui all&rsquo;accordo sancito sede di Conferenza permanente per i rapporti tra lo Stato, le Regioni e Province autonome di Trento e Bolzano nella seduta del 21 dicembre 2011 relativo alla individuazione dei contenuti della formazione dei lavoratori, dei dirigenti e dei ","6","2024-02-20 21:21:06","ae99ca8ec577aa2ee3b9b680d6c30cb51e6833c3","ae99ca8ec577aa2ee3b9","0",,"0"
"241","EL - Lavoratore - FORMAZIONE SPECIFICA - Rischio basso - 4 ore","<p>Il corso &egrave; dedicato ai lavoratori che devono concludere il percorso di formazione generale con la Formazione Specifica.</p>

<ul>
	<li>
	<ul>
		<li>(1758)Rischi nelluso del videoterminale_LO1013(16 min)</li>
		<li>(1070)L&#39;uso del vdt(38 min)</li>
		<li>(1534)La sicurezza in ufficio_LO1054(60 min)</li>
		<li>(182)Rischio Movimentazione manuale carichi_cosa &egrave;_LO1044(10 min)</li>
		<li>(1560)Napo movimentazione carichi 2_LO5091(5 min)</li>
		<li>(1756)Prevenire uso e abuso alcol e droga_LO320(37 min)</li>
		<li>(1491)Rischio_smart work cosa &egrave;_LO1055(5 min)</li>
		<li>(1399)Napo In Lighten The Load - Episode 001 - Start(5 min)</li>
		<li>(1621)Tutela delle lavoratrici madri_LO5094_rev01(15 min)</li>
		<li>(1634)LO2035_La segnaletica di sicurezza(40 min)<br />
		&nbsp;</li>
	</ul>
	</li>
</ul>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
","6","2024-02-20 21:30:41","4e134f034180e3f56c05904e3a09eca8606b85a8","4e134f034180e3f56c05","0",,"0"
