id	title	description	code	is_published_in_ecommerce	creation_date
162	EL - Lavoratore - Formazione generale - 4 ore	<p><strong>Argomenti del corso</strong></p>\n\n<p>Concetti di rischio, danno, prevenzione, protezione, organizzazione della prevenzione aziendale, diritti, doveri e sanzioni per i vari soggetti aziendali, organi di vigilanza, controllo e assistenza.</p>\n\n<p><strong>Normativa di riferimento:</strong></p>\n\n<p>Lezione 1: Presentazione del corso</p>\n\n<p>Lezione 2: Principi costituzionali e civilistici</p>\n\n<p>Lezione 3: I principali soggetti coinvolti e i relativi obblighi</p>\n\n<p>Lezione 4: Il lavoratore definizione, compiti e responsabilit&agrave;</p>\n\n<p>Lezione 5: Il preposto definizione, compiti e responsabilit&agrave;</p>\n\n<p>Lezione 6: Il medico competente, funzioni e attributi</p>\n\n<p>Lezione 7: I fattori di rischio e di pericolo</p>\n\n<p>Lezione 8: Infortuni e modalit&agrave; di accadimento</p>\n\n<p>Lezione 9: Documento di valutazione dei rischi: individuazione e quantificazione del rischio</p>\n\n<p>Lezione 10: Misure di prevenzione e protezione dei rischi</p>\n	f7eceb61d31dd70afc54	0	2021-03-24 21:43:03
163	el01S - LAVORAZIONE - FORMAZIONE DI BASE - RISCHIO BASSO - SPECIFICA - 4 ORE	<p>Il corso &egrave; dedicato ai lavoratori che devono concludere il percorso di formazione generale con la Formazione Specifica.</p>\n	4f9d37eeee65999b559c	0	2021-03-24 23:15:44
164	EL - Lavoratore - Aggiornamento - Rischio basso - 6 ore	<p>Obiettivo generale &egrave; garantire un costante aggiornamento ai lavoratori in materia di sicurezza nei luoghi di lavoro, il programma formativo &egrave; realizzato per i lavoratori soggetti a rischio di tipo medio.</p>\n\n<p>Il&nbsp;corso si propone quindi di aggiornare la Formazione generale del lavoratore con particolare riguardo alle novit&agrave; introdotte con gli aggionamenti interevenuti al Decreto 81, unitamente al rischio specifico del settore attivit&agrave; alla quale appartiene il lavoratore.</p>\n\n<p>Il corso si articola in due moduli:</p>\n\n<ol>\n\t<li>Approfondimenti giuridici</li>\n\t<li>Organizzare e gestire la sicurezza</li>\n</ol>\n	f317e8712d0c964d9bdc	0	2021-03-25 00:02:37
165	EL - Lavoratore - Formazione SPECIFICA - Rischio basso - 4 ore	<p>Il corso &egrave; dedicato ai lavoratori che devono concludere il percorso di formazione generale con la Formazione Specifica.</p>\n	4ab7cd7e222b9b956149	0	2021-03-25 00:15:42
166	EL - Lavoratore - Base - COMPLETO - Rischio basso - 8 ore	<p>*<strong>&nbsp;Accordo Stato Regioni del 7 Luglio 2016 punto 12.7&nbsp;</strong></p>\n\n<p><strong>E-learning per la formazione specifica ex&nbsp;</strong><strong>accordo art. 37</strong></p>\n\n<p>Nelle aziende inserite nel rischio basso, cos&igrave; come riportato nella tabella di cui all&rsquo;allegato II dell&rsquo;accordo del 21 dicembre 2011, &egrave; consentito il ricorso alla modalit&agrave; e-learning, nel rispetto delle disposizioni di cui all&rsquo;allegato II e a condizione che i discenti abbiano possibilit&agrave; di accesso alle tecnologie impiegate, familiarit&agrave; con l&rsquo;uso del computer e buona conoscenza della lingua utilizzata, per l&rsquo;erogazione della formazione specifica dei lavoratori di cui all&rsquo;accordo sancito sede di Conferenza permanente per i rapporti tra lo Stato, le Regioni e Province autonome di Trento e Bolzano nella seduta del 21 dicembre 2011 relativo alla individuazione dei contenuti della formazione dei lavoratori, dei dirigenti e dei 	2b9185614a28d543c294	0	2021-03-31 20:54:17
167	EL - RSPP - Base - Modulo A - 28 ore	<ul>\n\t<li>Lezione 1: Introduzione</li>\n\t<li>Lezione 2: PRINCIPI COSTITUZIONALE CIVILISTICI</li>\n\t<li>Lezione 3: I principali soggetti coinvolti e i relativi obblighi</li>\n\t<li>Lezione 4: Il lavoratore definizione, compiti e responsabilit&agrave;</li>\n\t<li>Lezione 5: Preposto definizione, compiti e responsabilit&agrave;</li>\n\t<li>Lezione 6: Il Dirigente garante organizzativo</li>\n\t<li>Lezione 7: Servizio di Prevenzione</li>\n\t<li>Lezione 8: Rspp compiti e funzioni</li>\n\t<li>Lezione 9: Rischi di tipo ergonomico</li>\n\t<li>Lezione 10: Rischi di natura comportamentale</li>\n\t<li>Lezione 11: Relazioni e tecniche di comunicazione</li>\n\t<li>Lezione 12: valutazione rischi</li>\n\t<li>Lezione 13: Sistemi di gestione</li>\n\t<li>Lezione 14: Rischio esposizione agenti fisici</li>\n\t<li>Lezione 15: Rischio da esposizione Agenti chimici</li>\n\t<li>Lezione 16: Rischi in caso di emergenza_rev01</li>\n\t<li>Lezione 17: Normativa in materia di salute e sicurezza sul lavoro e evoluzione</li>\n\t<li>Lezione 18: Misur	75c976c552183982ddad	0	2021-04-06 14:13:58
168	el01G - Dirigente - base - 16 ore	<p><strong>Argomenti del corso</strong></p>\n\n<p>MODULO 1. GIURIDICO - NORMATIVO</p>\n\n<ul>\n\t<li>sistema legislativo in materia di sicurezza dei lavoratori;</li>\n\t<li>gli organi di vigilanza e le procedure ispettive;</li>\n\t<li>soggetti del sistema di prevenzione aziendale secondo il D.Lgs. n. 81/08: compiti, obblighi, responsabilit&agrave; e tutela assicurativa;</li>\n\t<li>delega di funzioni;</li>\n\t<li>la responsabilit&agrave; civile e penale e la tutela assicurativa;</li>\n\t<li>la &ldquo;responsabilit&agrave; amministrativa delle persone giuridiche, delle societ&agrave; e delle associazioni, anche prive di responsabilit&agrave; giuridica&rdquo; ex D.Lgs. n. 231/2001, e s.m.i.;</li>\n\t<li>i sistemi di qualificazione delle imprese e la patente a punti in edilizia;</li>\n</ul>\n\n<p>&nbsp;</p>\n\n<p>MODULO 2. GESTIONE ED ORGANIZZAZIONE DELLA SICUREZZA</p>\n\n<ul>\n\t<li>modelli di organizzazione e di gestione della salute e sicurezza sul lavoro (articolo 30, D.Lgs. n. 81/08);</li>\n\t<li>gestione della 	4d12c31bccb040054d5b	0	2021-04-12 20:28:27
169	EL - Dirigente - Base - 16 ore	<p>MODULO 1. GIURIDICO - NORMATIVO</p>\n\n<ul>\n\t<li>sistema legislativo in materia di sicurezza dei lavoratori;</li>\n\t<li>gli organi di vigilanza e le procedure ispettive;</li>\n\t<li>soggetti del sistema di prevenzione aziendale secondo il D.Lgs. n. 81/08: compiti, obblighi, responsabilit&agrave; e tutela assicurativa;</li>\n\t<li>delega di funzioni;</li>\n\t<li>la responsabilit&agrave; civile e penale e la tutela assicurativa;</li>\n\t<li>la &ldquo;responsabilit&agrave; amministrativa delle persone giuridiche, delle societ&agrave; e delle associazioni, anche prive di responsabilit&agrave; giuridica&rdquo; ex D.Lgs. n. 231/2001, e s.m.i.;</li>\n\t<li>i sistemi di qualificazione delle imprese e la patente a punti in edilizia;</li>\n</ul>\n\n<p>&nbsp;</p>\n\n<p>MODULO 2. GESTIONE ED ORGANIZZAZIONE DELLA SICUREZZA</p>\n\n<ul>\n\t<li>modelli di organizzazione e di gestione della salute e sicurezza sul lavoro (articolo 30, D.Lgs. n. 81/08);</li>\n\t<li>gestione della documentazione tecnico amministrativa;</li>\n\t	7d7f797895f703df4af9	0	2021-04-12 23:42:40
170	EL - RLS - Base - 32 ore	<p>Il corso ha l&#39;obbiettivo di formare neo nominati alla figura di Rappresentante dei Lavoratori per la Sicurezza e risponde al comma 11 del Decreto Leg. 81/2008. Fruibile interamente online prevede la trattazione dei seguenti argomenti:</p>\n\n<p>&nbsp;</p>\n\n<p>MODULO 1: PRINCIPI GIURIDICI.</p>\n\n<p>MODULO 2: LEGISLAZIONE SPECIALE.</p>\n\n<p>MODULO 3: PRINCIPALI SOGGETTI COINVOLTI E RELATIVI OBBLIGHI.</p>\n\n<p>MODULO 4: DEFINIZIONE E INDIVIDUAZIONE DEI FATTORI DI RISCHIO.</p>\n\n<p>MODULO 5: VALUTAZIONE DEI RISCHI.</p>\n\n<p>MODULO 6: INDIVIDUAZIONE DELLE MISURE TECNICHE, ORGANIZZATIVE E PROCEDURALI DI PREVENZIONE E ROTEZIONE.</p>\n\n<p>MODULO 7: ASPETTI NORMATIVI DELL&#39; ATTIVITA&#39; DI RAPPRESENTAZIONE DEI LAVORATORI.</p>\n\n<p>MODULO 8: NOZIONI DI TECNICA DELLA COMUNICAZIONE.</p>\n\n<p>MODULO 9: I RISCHI PRESENTI NELLE ATTIVITA&#39;</p>\n	6d2057f454a8745c9972	0	2021-04-13 10:37:16
171	EL - Datore di Lavoro RSPP - Base - Rischio basso - 8 ORE	<p>L&rsquo;obbiettivo del corso &egrave; la formazione deL Datore di lavoro che intende svolgere, nei casi previsti, i compiti propri del servizio di prevenzione e protezione dai rischi (di seguito DL SPP).</p>\n\n<p>Il percorso formativo si articola in numero quattro moduli, le lezioni presenti nel corso differeriscono per contenuto e durata in base al settore di rischio essendo conformi al&nbsp; punto 5 dell&rsquo;Accordo Stato Regioni del 26.1.2012.</p>\n\n<p>Il corso si articola attraverso i primi due moduli:</p>\n\n<p>​</p>\n\n<ol>\n\t<li>\n\t<p><strong>MODULO 1: Modulo 1: Presentazione del corso&nbsp;</strong></p>\n\tDurata:0 oreDescrizione:<br />\n\tModifica modulo&nbsp;\n\t<p>LEZIONI INSERITE</p>\n\n\t<ul>\n\t\t<li>Lezione 1: Presentazione del corso</li>\n\t</ul>\n\t</li>\n\t<li>\n\t<p><strong>MODULO 2: Modulo 2: Giuridico Normativo</strong></p>\n\tDurata:0 oreDescrizione:<br />\n\tModifica modulo&nbsp;\n\t<p>LEZIONI INSERITE</p>\n\n\t<ul>\n\t\t<li>Lezione 1: Principi costituzionali e civilistici</li>\n\t\t<li>Lezione 2: No	6616db5057dcd7b52e32	0	2021-04-13 13:25:05
172	EL - Datore di Lavoro RSPP - Base - Rischio medio - 16 ore	<p>L&rsquo;obbiettivo del corso &egrave; la formazione deL Datore di lavoro che intende svolgere, nei casi previsti, i compiti propri del servizio di prevenzione e protezione dai rischi (di seguito DL SPP).</p>\n\n<p>Il percorso formativo si articola in numero quattro moduli, le lezioni presenti nel corso differeriscono per contenuto e durata in base al settore di rischio essendo conformi al&nbsp; punto 5 dell&rsquo;Accordo Stato Regioni del 26.1.2012.</p>\n\n<p>Il corso si articola attraverso i primi due moduli:</p>\n\n<ul>\n\t<li>\n\t<p><strong>MODULO 1: PRESENTAZIONE DEL CORSO</strong></p>\n\tDurata:0 oreDescrizione:<br />\n\tModifica modulo&nbsp;\n\t<p>LEZIONI INSERITE</p>\n\n\t<ul>\n\t\t<li>Lezione 1: Presentazione del corso</li>\n\t</ul>\n\t</li>\n\t<li>\n\t<p><strong>MODULO 2: Giuridico normativo</strong></p>\n\tDurata:0 oreDescrizione:<br />\n\tModifica modulo&nbsp;\n\t<p>LEZIONI INSERITE</p>\n\n\t<ul>\n\t\t<li>Lezione 1: Princpi costituzionali e civilistici</li>\n\t\t<li>Lezione 2: Normativa in materia di salute e sicure	21d80a11da40f6222cb5	0	2021-04-13 13:39:19
173	EL - Datore di Lavoro RSPP - Base - Rischio alto - 24 ore	<p>&nbsp;L&rsquo;obbiettivo del corso &egrave; la formazione deL Datore di lavoro che intende svolgere, nei casi previsti, i compiti propri del servizio di prevenzione e protezione dai rischi (di seguito DL SPP).</p>\n\n<p>Il percorso formativo si articola in numero quattro moduli, le lezioni presenti nel corso differeriscono per contenuto e durata in base al settore di rischio essendo conformi al&nbsp; punto 5 dell&rsquo;Accordo Stato Regioni del 26.1.2012.</p>\n\n<p>Il corso si articola attraverso i primi due moduli:</p>\n\n<p>NORMATIVO &ndash; giuridico</p>\n\n<p>GESTIONALE - gestione ed organizzazione della sicurezza</p>\n\n<p><strong>MODULO 1: PRESENTAZIONE</strong></p>\n\n<p>Durata:0 oreDescrizione:<br />\nModifica modulo&nbsp;</p>\n\n<p>LEZIONI INSERITE</p>\n\n<p>Lezione 1: Presentazione del corso</p>\n\n<p><strong>MODULO 2: GIURIDICO NORMATIVO</strong></p>\n\n<p>Durata:0 oreDescrizione:<br />\nModifica modulo&nbsp;</p>\n\n<p>LEZIONI INSERITE</p>\n\n<p>Lezione 1</p>\n	dbd4831a4b9dd97fae33	0	2021-04-13 13:47:25
174	EL - Aggiornamento Lavoratore - Rischio alto - 6 ore	<p><strong>MODULO 1: Aggiornamento</strong></p>\n\n<p>&nbsp;</p>\n\n<p>LEZIONI INSERITE</p>\n\n<ul>\n\t<li>Lezione 1: Presentazione del corso</li>\n\t<li>Lezione 2: Principi costituzionali e civilistici</li>\n\t<li>Lezione 3: I principali soggetti coinvolti e i relativi obblighi</li>\n\t<li>Lezione 4: Il lavoratore definizione, compiti e responsabilit&agrave;&nbsp;</li>\n\t<li>Lezione 5: Il preposto definizione, compiti e responsabilit&agrave;</li>\n\t<li>Lezione 6: Il medico competente, funzioni e attribuzioni</li>\n\t<li>Lezione 7: I fattori di rischio e pericolo</li>\n\t<li>Lezione 8: Infortuni e modalit&agrave; di accadimento</li>\n\t<li>Lezione 9: Documento di valutazione dei rischi: individuazione e quantificazione del rischio</li>\n\t<li>Lezione 10: Misure di prevenzione e protezione dei rischi</li>\n\t<li>Lezione 11: Il sistema ispettivo e di controllo degli Organi di Vigilanza</li>\n\t<li>Lezione 12: Rischi di natura comportamentale</li>\n\t<li>Lezione 13: Rischi in caso di Emergenza</li>\n\t<li>Lezione 14: Ri	889c338074d55cebf5ee	0	2021-04-13 14:31:39
175	EL - Lavoratore - Formazione SPECIFICA - Rischio alto - 12 ore		69b8e71e0b22b648631b	1	2021-04-13 16:01:10
176	EL - Datore di Lavoro RSPP - Aggiornamento - Rischio basso - 6 ore	<p>L&rsquo;obbiettivo del corso &egrave; aggiornare la formazione integrativa e specifica del Datore di Lavoro che svolge il ruolo di Rspp, i moduli previsti per la sua figura sono aggiornati con particolare riguardo al contesto normativo e alla sua evoluzione.</p>\n\n<p>Il corso si articola nei seguenti moduli:</p>\n\n<ol>\n\t<li>PRESENTAZIONE</li>\n\t<li>GIURIDICO NORMATIVO</li>\n\t<li>GESTIONE E ORGANIZZAZIONE DELLA SICUREZZA</li>\n\t<li>INDIVIDUAZIONE E VALUTAZIONE DEL RISCHIO</li>\n\t<li>IL SISTEMA DELLE COMUNICAZIONI E DELLE RELAZIONI</li>\n\t<li>RISCHI GENERALI E SPECIFICI DELL&#39; ATTIVITA&#39; LAVORATIVA</li>\n</ol>\n\n<p><strong>MODULO 1: PRESENTAZIONE</strong></p>\n\n<ul>\n\t<li>Lezione 1: Presentazione del corso\n\t<ul>\n\t\t<li>(305)Funzionamento del corso in e-Learning(3 min)</li>\n\t</ul>\n\t</li>\n</ul>\n\n<ol>\n\t<li>\n\t<p><strong>MODULO 2: modulo 2: giuridico normativO</strong></p>\n\n\t<ul>\n\t\t<li>Lezione 1: Principi costituzionali e civilistici\n\t\t<ul>\n\t\t\t<li>(79)Introduzione al Decreto 81(6 min)</li>\n\t\t\t<l	34fd8ff250ac5df1483e	0	2021-04-14 08:38:44
177	EL - Datore di Lavoro RSPP - Base - COMPLETO - Rischio alto - 48 ore	<p>L&rsquo;obbiettivo del corso &egrave; la formazione deL Datore di lavoro che intende svolgere, nei casi previsti, i compiti propri del servizio di prevenzione e protezione dai rischi (di seguito DL SPP).</p>\n\n<p>Il percorso formativo si articola in numero quattro moduli, le lezioni presenti nel corso differeriscono per contenuto e durata in base al settore di rischio essendo conformi al&nbsp; punto 5 dell&rsquo;Accordo Stato Regioni del 26.1.2012.</p>\n\n<p>Il corso si articola attraverso i primi due moduli:</p>\n\n<ol>\n\t<li>NORMATIVO &ndash; giuridico</li>\n\t<li>GESTIONALE - gestione ed organizzazione della sicurezza</li>\n\t<li>\n\t<p><strong>MODULO 1: PRESENTAZIONE</strong></p>\n\tDurata:0 oreDescrizione:<br />\n\tModifica modulo&nbsp;\n\t<p>LEZIONI INSERITE</p>\n\n\t<ul>\n\t\t<li>Lezione 1: Presentazione del corso</li>\n\t</ul>\n\t</li>\n\t<li>\n\t<p><strong>MODULO 2: GIURIDICO NORMATIVO</strong></p>\n\tDurata:0 oreDescrizione:<br />\n\tModifica modulo&nbsp;\n\t<p>LEZIONI INSERITE</p>\n\n\t<ul>\n\t\t<li>Lezione 1: Prin	c408b7835da99ec0417e	1	2021-04-14 09:29:13
178	EL - Datore di Lavoro RSPP - Aggiornamento medio - 10 ore	<p>Tutte le lezioni sono state progettate e scritte da docenti qualificati con esperienza almeno decennale nel settore di competenza. In alcuni casi i docenti sono stati sostituiti da attori per migliorare l&rsquo;aspetto comunicativo.</p>\n\n<p>&nbsp;</p>\n	f4264f378bedae7bd21a	0	2021-04-14 09:30:07
179	EL - RLS - Aggiornamento - 8 ore	<p>Con questo corso si intende aggiornare il rappresentante dei lavoratori per la sicurezza integrando&nbsp;le conoscenze acquisite con le recenti&nbsp;novit&agrave; intervenute in&nbsp;materia. Il programma del corso prevede in un unico modulo la sintesi delle principali novit&agrave; legislative intervenute in materia</p>\n\n<ul>\n\t<li>\n\t<p>MODULO 1: Aggiornamento</p>\n\tDurata:8 ore<br />\n\t&nbsp;\n\t<p>LEZIONI INSERITE</p>\n\n\t<ul>\n\t\t<li>Lezione 1: Presentazione del corso\n\t\t<ul>\n\t\t\t<li>(1002)Presentazione corso rls(3 min)</li>\n\t\t\t<li>(1001)Funzionamento in elearning(3 min)</li>\n\t\t</ul>\n\t\t</li>\n\t\t<li>Lezione 2: Normativa e aggiornamenti\n\t\t<ul>\n\t\t\t<li>(99)Le novit&agrave; introdotte dal D.Lgs. 81/08(11 min)</li>\n\t\t\t<li>(584)GIURISPRUDENZA - Sentenza condanna DL anche se presente la delega di funzione al Resp del cantiere(43 min)</li>\n\t\t</ul>\n\t\t</li>\n\t\t<li>Lezione 3: Rischi psicosociali\n\t\t<ul>\n\t\t\t<li>(609)Prevenire l&#39;uso e l&#39;abuso di alcol e droga(10 min)</li>\n\t\t\t<li>(611)Lavorare al vi	5334336693900c842466	0	2021-04-15 09:29:32
180	EL - Lavoratore - Formazione SPECIFICA - Rischio medio - 8 ore		af82536a669def8e7a0e	1	2021-04-16 11:37:18
181	EL - RLS - Aggiornamento - 4 ore	<p>Con questo corso si intende aggiornare il rappresentante dei lavoratori per la sicurezza integrando&nbsp;le conoscenze acquisite con le recenti&nbsp;novit&agrave; intervenute in&nbsp;materia. Il programma del corso prevede in un unico modulo la sintesi delle principali novit&agrave; legislative intervenute in materia</p>\n\n<ul>\n\t<li>\n\t<p>MODULO 1: Aggiornamento</p>\n\n\t<p>LEZIONI INSERITE</p>\n\n\t<ul>\n\t\t<li>Lezione 1: Presentazione del corso\n\t\t<ul>\n\t\t\t<li>(1002)Presentazione corso rls(3 min)</li>\n\t\t\t<li>(1001)Funzionamento in elearning(3 min)</li>\n\t\t</ul>\n\t\t</li>\n\t\t<li>Lezione 2: Normativa e aggiornamenti\n\t\t<ul>\n\t\t\t<li>(99)Le novit&agrave; introdotte dal D.Lgs. 81/08(11 min)</li>\n\t\t\t<li>Lezione 3: Rischi psicosociali\n\t\t\t<ul>\n\t\t\t\t<li>(609)Prevenire l&#39;uso e l&#39;abuso di alcol e droga(10 min)</li>\n\t\t\t\t<li>(611)Lavorare al videoterminale(19 min)</li>\n\t\t\t\t<li>(604)Guida al fenomeno mobbing(120 min)</li>\n\t\t\t</ul>\n\t\t\t</li>\n\t\t</ul>\n\t\t</li>\n\t\t<li>Lezione 4: Sintesi novit&agrave; legislative	31f1cfd6c5943a079636	0	2021-04-16 11:42:14
182	Emergenza Coronavirus per Aziende e Cantieri 1 ora	<p>Il corso &egrave; stato realizzato al fine di formare i dipendenti di Aziende e Cantieri del rischio presente negli ambienti di lavoro derivante dall&#39;emergenza Coronavirus. Le unit&agrave; didattiche sono state realizzate sulla scorta delle indicazioni provenienti dalL&#39;Istituto Superiore della Sanit&agrave;. Dopo aver visionato per intero tutti gli oggetti multimediali e i test posti in itinere, nonch&egrave;&nbsp;la verifica finale verr&agrave; rilasciato l&#39;attestato finale.</p>\n\n<p>Programma del corso prevede i seguenti moduli:</p>\n\n<p><strong>Emergenza COVID-19</strong></p>\n\n<p><strong>Il rischio negli ambienti di lavoro che riguarda tutti!</strong></p>\n\n<p>1-Corona virus cosa &egrave;, sintomatologia e diffusione</p>\n\n<p>2-Accordo governo e parti sindacali per le misure di prevenzione da adottare</p>\n\n<p>3-Misure igieniche di carattere generale</p>\n\n<p>4-Procedure di sicurezza aziendali</p>\n\n<p>5-Dieci comportamenti da seguire (Istituto Sup. Sanit&amp;agra</p>\n	305aa38d60b2703a8f75	0	2021-04-16 11:43:13
183	EL - Datore di Lavoro RSPP - Aggiornamento - Rischio alto -14 ore	<p>L&rsquo;obbiettivo del corso &egrave; aggiornare la formazione integrativa e specifica del Datore di Lavoro che svolge il ruolo di Rspp, i moduli previsti per la sua figura sono aggiornati con particolare riguardo al contesto normativo e alla sua evoluzione.</p>\n\n<p>Il corso si articola nei seguenti moduli:</p>\n\n<ol>\n\t<li>PRESENTAZIONE</li>\n\t<li>GIURIDICO NORMATIVO</li>\n\t<li>GESTIONE E ORGANIZZAZIONE DELLA SICUREZZA</li>\n\t<li>INDIVIDUAZIONE E VALUTAZIONE DEL RISCHIO</li>\n</ol>\n\n<p><strong>&nbsp;MODULO 1: PRESENTAZIONE</strong></p>\n\n<ul>\n\t<li>Lezione 1: Presentazione del corso\n\t<ul>\n\t\t<li>(305)Funzionamento del corso in e-Learning(3 min)</li>\n\t</ul>\n\t</li>\n</ul>\n\n<p><strong>MODULO 2: GIURIDICO NORMATIVO</strong></p>\n\n<ul>\n\t<li>Lezione 1: Principi costituzionali e civilistici\n\t<ul>\n\t\t<li>(79)Introduzione al Decreto 81(6 min)</li>\n\t\t<li>(81)Dalla rivoluzione industriale ad oggi(12 min)</li>\n\t\t<li>(80)Lo stato di diritto(10 min)</li>\n\t\t<li>(133)Perch&egrave; bisogna fare sicurezza?(4 mi	373f00f2019f17ae3f43	0	2021-04-16 11:46:00
184	EL - RSPP - Aggiornamento - 40 ore	<ul>\n\t<li>Lezione 1: PRESENTAZIONE DEL CORSO</li>\n\t<li>Lezione 2: PRINCIPI COSTITUZIONALE CIVILISTICI</li>\n\t<li>Lezione 3: Il funzionamento dello stato</li>\n\t<li>Lezione 4: Normativa in materia di salute e sicurezza sul lavoro e evoluzione</li>\n\t<li>Lezione 5: I principali soggetti coinvolti e i relativi obblighi</li>\n\t<li>Lezione 6: Il lavoratore definizione, compiti e responsabilit&agrave;</li>\n\t<li>Lezione 7: Preposto definizione, compiti e responsabilit&agrave;</li>\n\t<li>Lezione 8: Il Dirigente garante organizzativo</li>\n\t<li>Lezione 9: Il Datore di Lavoro definizione, compiti e responsabilit&agrave;</li>\n\t<li>Lezione 10: Il Rappresentante dei Lavoratori per la sicurezza funzioni e attribuzioni.</li>\n\t<li>Lezione 11: Servizio di Prevenzione</li>\n\t<li>Lezione 12: Soggetti esterni</li>\n\t<li>Lezione 13: Infortuni e modalit&agrave; di accadimento</li>\n\t<li>Lezione 14: Documento valutazione rischi</li>\n\t<li>Lezione 15: Misure di prevenzione e protezione</li>\n\t<li>Lezione 16: Il sistema 	eb4b3377d1e2c6ede783	0	2021-04-19 17:04:04
185	EL - Lavoratore - Formazione generale e specifica - Rischio medio - 12 ore	<p>Concetti di rischio, danno, prevenzione, protezione, organizzazione della prevenzione aziendale, diritti, doveri e sanzioni per i vari soggetti aziendali, organi di vigilanza, controllo e assistenza.</p>\n\n<p><strong>Normativa di riferimento:</strong></p>\n\n<ul>\n\t<li>Lezione 1: Presentazione del corso</li>\n\t<li>Lezione 2: Principi costituzionali e civilistici</li>\n\t<li>Lezione 3: I principali soggetti coinvolti e i relativi obblighi</li>\n\t<li>Lezione 4: Il lavoratore definizione, compiti e responsabilit&agrave;</li>\n\t<li>Lezione 5: Il preposto definizione, compiti e responsabilit&agrave;</li>\n\t<li>Lezione 6: Il medico competente, funzioni e attributi</li>\n\t<li>Lezione 7: I fattori di rischio e di pericolo</li>\n\t<li>Lezione 8: Infortuni e modalit&agrave; di accadimento</li>\n\t<li>Lezione 9: Documento di valutazione dei rischi: individuazione e quantificazione del rischio</li>\n\t<li>Lezione 10: Misure di prevenzione e protezione dei rischi</li>\n\t<li>Lezione 11: Il sistema ispettivo e di c	2685ed90e90aced665b6	1	2021-04-20 09:25:31
186	EL - Preposto - Aggiornamento - 6 ore	<p>Aggiornamento della formazione dei preposti in materia di salute e sicurezza sul lavoro, prevenzione e protezione, organizzazione aziendale.</p>\n\n<p>&nbsp;</p>\n\n<p><strong>Argomenti del corso</strong></p>\n\n<p>Novit&agrave; normative e approfondimenti giuridici, approccio ai rischi, organizzazione e gestione della sicurezza.</p>\n\n<p>MODULO 1: Aggiornamento alla formazione del preposto&nbsp;Durata:6 ore</p>\n\n<p>LEZIONI INSERITE</p>\n\n<ul>\n\t<li>Lezione 1: Presentazione del corso\n\t<ul>\n\t\t<li>(132)Presentazione corso Preposto(3 min)</li>\n\t</ul>\n\t</li>\n\t<li>Lezione 2: Principi costituzionali e civilistici\n\t<ul>\n\t\t<li>(79)Introduzione al Decreto 81(6 min)</li>\n\t\t<li>(81)Dalla rivoluzione industriale ad oggi(12 min)</li>\n\t\t<li>(80)Lo stato di diritto(10 min)</li>\n\t\t<li>(133)Perch&egrave; bisogna fare sicurezza?(4 min)</li>\n\t</ul>\n\t</li>\n\t<li>Lezione 3: Normativa in materia di salute e sicurezza sul lavoro ed evoluzione\n\t<ul>\n\t\t<li>(295)Principi giuridici(3 min)</li>\n\t\t<li>(92)Lo statuto dei 	e570cb3a344f18cb899f	0	2021-04-20 09:26:17
187	EL - Lavoratore - Formazione generale e Specifica - Rischio alto - 16 ore		7a3ab8cb6791e2126d4c	1	2021-04-22 08:08:08
188	EL - Dirigente - Aggiornamento - 6 ore	<p>l corso &egrave; destinato ai Dirigenti che devono aggiornare la propria formazione e prevede la trattazione dei seguenti argomenti:</p>\n\n<ol>\n\t<li>GIURIDICO NORMATIVO</li>\n\t<li>GESTIONE E ORGANIZZAZIONE DELLA SICUREZZA</li>\n\t<li>INDIVIDUAZIONE E VALUTAZIONE DEL RISCHIO</li>\n\t<li>IL SISTEMA DELLE COMUNICAZIONI E DELLE RELAZIONI</li>\n\t<li>RISCHI GENERALI E SPECIFICI DELL&#39; ATTIVIT&Agrave; LAVORATIVA</li>\n</ol>\n	820206c7736cf75195d7	0	2021-04-23 10:12:27
189	EL - Preposto - Base - 5 ore	<p>Formazione base del preposto in materia di organizzazione, responsabilit&agrave;, gestione della salute e sicurezza sul lavoro, prevenzione e protezione.</p>\n\n<p><strong>Corso blended: i</strong>l corso &egrave; fruibile in modalit&agrave; e-learning ma deve sempre essere completato con un modulo specifico in aula.</p>\n\n<p>&nbsp;</p>\n\n<p><strong>Argomenti del corso</strong></p>\n\n<p>1. Principali soggetti del sistema di prevenzione aziendale: compiti, obblighi, responsabilit&agrave;;</p>\n\n<p>2. Relazioni tra i vari soggetti interni ed esterni del sistema di prevenzione;</p>\n\n<p>3. Definizione e individuazione dei fattori di rischio;</p>\n\n<p>4. Incidenti e infortuni mancati;</p>\n\n<p>5. Tecniche di comunicazione e sensibilizzazione dei lavoratori, in particolare neoassunti, somministrati, stranieri;</p>\n	9e71b464d8d805286051	1	2021-04-23 13:22:32
